ID,Title,URL,Raw Release Date,Releases Date
62,Nghị quyết 298/NQ-CP năm 2025 về Kế hoạch hành động thực hiện của Chính phủ thực hiện Thông báo kết luận 81-TB/TW về chủ trương đầu tư xây dựng trường học cho các xã biên giới,https://thuvienphapluat.vn/van-ban/Giao-duc/Nghi-quyet-298-NQ-CP-2025-Ke-hoach-thuc-hien-81-TB-TW-xay-dung-truong-hoc-cho-cac-xa-bien-gioi-674481.aspx,Ban hành: 26/09/2025,26/09/2025
63,Nghị quyết liên tịch 100/2025/NQLT/UBTVQH15-CP-ĐCTUBTWMTTQVN sửa đổi Nghị quyết liên tịch 72/2025/NQLT/UBTVQH15-CP-ĐCTUBTWMTTQVN hướng dẫn việc tổ chức tiếp xúc cử tri của đại biểu Quốc hội và đại biểu Hội đồng nhân dân các cấp do Ủy ban Thường vụ Quốc hội - Chính phủ và Đoàn Chủ tịch Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-lien-tich-100-2025-NQLT-UBTVQH15-CP-DCTUBTWMTTQVN-sua-doi-72-2025-NQLT-UBTVQH15-CP-DCTUBTWMTTQVN-681103.aspx,Ban hành: 26/09/2025,26/09/2025
64,"Nghị quyết 103/2025/UBTVQH15 về Quy chế làm việc mẫu của Hội đồng nhân dân tỉnh, thành phố do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-103-2025-UBTVQH15-Quy-che-lam-viec-mau-cua-Hoi-dong-nhan-dan-tinh-679120.aspx,Ban hành: 26/09/2025,26/09/2025
65,"Nghị quyết liên tịch 102/2025/NQLT-UBTVQH15-CP-ĐCTUBTWMTTQVN hướng dẫn quy trình hiệp thương, giới thiệu người ứng cử đại biểu Quốc hội khóa XVI, đại biểu Hội đồng nhân dân các cấp nhiệm kỳ 2026-2031 do Ủy ban Thường vụ Quốc hội - Chính phủ - Đoàn Chủ tịch Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-lien-tich-102-2025-NQLT-UBTVQH15-CP-DCTUBTWMTTQVN-huong-dan-quy-trinh-hiep-thuong-680766.aspx,Ban hành: 26/09/2025,26/09/2025
66,Nghị quyết 99/2025/UBTVQH15 về Quy chế tổ chức và hoạt động của Đoàn Hội thẩm do Ủy ban Thường vụ Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-99-2025-UBTVQH15-quy-che-to-chuc-cua-Doan-Hoi-tham-677126.aspx,Ban hành: 25/09/2025,25/09/2025
67,Nghị quyết 297/NQ-CP năm 2025 triển khai Nghị quyết 220/2025/QH15 về chủ trương đầu tư Dự án đầu tư xây dựng đường Vành đai 4 Thành phố Hồ Chí Minh do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-297-NQ-CP-2025-trien-khai-220-2025-QH15-xay-dung-duong-Vanh-dai-4-Ho-Chi-Minh-674326.aspx,Ban hành: 25/09/2025,25/09/2025
68,"Nghị quyết 292/NQ-CP năm 2025 về Kế hoạch xây dựng và phát triển ngành Ngoại giao đến năm 2030, tầm nhìn đến năm 2045 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-292-NQ-CP-2025-Ke-hoach-xay-dung-va-phat-trien-nganh-Ngoai-giao-tam-nhin-2045-673942.aspx,Ban hành: 23/09/2025,23/09/2025
69,"Nghị quyết 293/NQ-CP năm 2025 về dự thảo Nghị quyết hướng dẫn việc xác định dự kiến cơ cấu, thành phần và phân bổ số lượng người được giới thiệu ứng cử đại biểu Hội đồng nhân dân các cấp nhiệm kỳ 2026-2031 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-293-NQ-CP-2025-du-thao-Nghi-quyet-du-kien-co-cau-dai-bieu-Hoi-dong-nhan-dan-cac-cap-673939.aspx,Ban hành: 23/09/2025,23/09/2025
70,"Nghị quyết 66.4/2025/NQ-CP về Cơ chế, chính sách đặc thù nhằm tháo gỡ khó khăn trong triển khai Luật Địa chất và khoáng sản 2024 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-66-4-2025-NQ-CP-chinh-sach-dac-thu-thao-go-kho-khan-trien-khai-Luat-Dia-chat-va-khoang-san-673776.aspx,Ban hành: 21/09/2025,21/09/2025
71,Nghị quyết 290/NQ-CP Phiên họp chuyên đề về xây dựng pháp luật tháng 9 năm 2025 (Phiên thứ hai) do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-290-NQ-CP-2025-Phien-hop-chuyen-de-ve-xay-dung-phap-luat-thang-9-Phien-thu-hai-673490.aspx,Ban hành: 19/09/2025,19/09/2025
72,"Nghị quyết 07/2025/NQ-CP​ về Chính sách, chế độ đối với đối tượng chịu sự tác động do thực hiện sắp xếp tổ chức bộ máy, đơn vị hành chính các cấp theo Kết luận 183-KL/TW do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-07-2025-NQ-CP%e2%80%8b-che-do-doi-voi-doi-tuong-chiu-su-tac-dong-do-sap-xep-to-chuc-bo-may-673151.aspx,Ban hành: 17/09/2025,17/09/2025
73,Nghị quyết 283/NQ-CP Phiên họp chuyên đề về xây dựng pháp luật tháng 8 năm 2025 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-283-NQ-CP-2025-phien-hop-chuyen-de-ve-xay-dung-phap-luat-thang-8-672948.aspx,Ban hành: 16/09/2025,16/09/2025
74,"Nghị quyết 282/NQ-CP năm 2025 về Chương trình hành động thực hiện Nghị quyết 72-NQ/TW về giải pháp đột phá, tăng cường bảo vệ, chăm sóc và nâng cao sức khỏe Nhân dân do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-quyet-282-NQ-CP-2025-Chuong-trinh-hanh-dong-thuc-hien-Nghi-quyet-72-NQ-TW-672762.aspx,Ban hành: 15/09/2025,15/09/2025
75,"Nghị quyết 66.3/2025/NQ-CP tháo gỡ, xử lý vướng mắc để triển khai dự án trong thời gian Quy hoạch sử dụng đất quốc gia thời kỳ 2021-2030, tầm nhìn đến năm 2050 chưa được phê duyệt điều chỉnh do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bat-dong-san/Nghi-quyet-66-3-2025-NQ-CP-xu-ly-vuong-mac-trong-thoi-gian-Quy-hoach-su-dung-dat-quoc-gia-2021-2030-672725.aspx,Ban hành: 15/09/2025,15/09/2025
76,Nghị quyết 281/NQ-CP năm 2025 về Chương trình hành động thực hiện Nghị quyết 71-NQ/TW về đột phá phát triển giáo dục và đào tạo do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Giao-duc/Nghi-quyet-281-NQ-CP-2025-Chuong-trinh-hanh-dong-thuc-hien-Nghi-quyet-71-NQ-TW-672763.aspx,Ban hành: 15/09/2025,15/09/2025
77,Nghị quyết 279/NQ-CP năm 2025 về Dự án Luật Viên chức (sửa đổi) do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-279-NQ-CP-2025-du-an-Luat-Vien-chuc-sua-doi-672967.aspx,Ban hành: 15/09/2025,15/09/2025
78,Nghị quyết 278/NQ-CP Phiên họp chuyên đề về xây dựng pháp luật tháng 9 năm 2025 (Phiên thứ nhất) do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-278-NQ-CP-2025-phien-hop-chuyen-de-ve-xay-dung-phap-luat-thang-9-Phien-thu-nhat-672643.aspx,Ban hành: 13/09/2025,13/09/2025
79,"Nghị quyết 06/2025/NQ-CP tháo gỡ, xử lý vướng mắc để triển khai dự án trong thời gian Quy hoạch sử dụng đất quốc gia thời kỳ 2021-2030, tầm nhìn đến năm 2050 chưa được phê duyệt điều chỉnh do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Xay-dung-Do-thi/Nghi-quyet-06-2025-NQ-CP-thao-go-vuong-mac-du-an-Quy-hoach-su-dung-dat-quoc-gia-2021-2030-672649.aspx,Ban hành: 12/09/2025,12/09/2025
80,"Nghị quyết 277/NQ-CP năm 2025 tháo gỡ, xử lý vướng mắc để triển khai dự án trong thời gian Quy hoạch sử dụng đất quốc gia thời kỳ 2021-2030, tầm nhìn đến năm 2050 chưa được phê duyệt điều chỉnh do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bat-dong-san/Nghi-quyet-277-NQ-CP-2025-xu-ly-vuong-mac-trong-thoi-gian-Quy-hoach-su-dung-dat-quoc-gia-2021-2030-672648.aspx,Ban hành: 12/09/2025,12/09/2025
81,Nghị quyết 273/NQ-CP về Phiên họp Chính phủ thường kỳ tháng 8 năm 2025,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-273-NQ-CP-2025-Phien-hop-Chinh-phu-thuong-ky-thang-8-672253.aspx,Ban hành: 09/09/2025,09/09/2025
82,Nghị quyết 05/2025/NQ-CP triển khai thí điểm thị trường tài sản mã hóa tại Việt Nam do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Tien-te-Ngan-hang/Nghi-quyet-05-2025-NQ-CP-trien-khai-thi-diem-thi-truong-tai-san-ma-hoa-tai-Viet-Nam-672252.aspx,Ban hành: 09/09/2025,09/09/2025
83,Nghị quyết 268/NQ-CP năm 2025 về tình hình thực hiện và vận hành mô hình chính quyền địa phương 02 cấp do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-268-NQ-CP-2025-tinh-hinh-thuc-hien-va-van-hanh-mo-hinh-chinh-quyen-dia-phuong-02-cap-671496.aspx,Ban hành: 31/08/2025,31/08/2025
84,Nghị quyết 261/NQ-CP năm 2025 về chuyển nhượng lượng giảm phát thải khí nhà kính còn dư thuộc vùng Bắc Trung Bộ giai đoạn 2018-2019 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Tai-nguyen-Moi-truong/Nghi-quyet-261-NQ-CP-2025-chuyen-nhuong-luong-giam-phat-thai-khi-nha-kinh-con-du-vung-Bac-Trung-Bo-671061.aspx,Ban hành: 29/08/2025,29/08/2025
85,Nghị quyết 263/NQ-CP năm 2025 về tặng quà nhân dân nhân dịp kỷ niệm 80 năm Cách mạng tháng Tám và Quốc khánh 2/9 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Van-hoa-Xa-hoi/Nghi-quyet-263-NQ-CP-2025-tang-qua-nhan-dan-nhan-dip-ky-niem-80-nam-Quoc-khanh-671088.aspx,Ban hành: 29/08/2025,29/08/2025
86,Nghị quyết 259/NQ-CP năm 2025 trình Quốc hội xin ý kiến về xử lý số nợ tiền thuê đất của đơn vị sự nghiệp công lập do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bat-dong-san/Nghi-quyet-259-NQ-CP-2025-xin-y-kien-ve-xu-ly-so-no-tien-thue-dat-cua-don-vi-su-nghiep-cong-lap-671069.aspx,Ban hành: 29/08/2025,29/08/2025
87,Nghị quyết 97/2025/UBTVQH15 điều chỉnh Chương trình lập pháp năm 2025 do Ủy ban Thường vụ Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-97-2025-UBTVQH15-dieu-chinh-Chuong-trinh-lap-phap-671257.aspx,Ban hành: 28/08/2025,28/08/2025
88,"Nghị quyết 66.2/2025/NQ-CP quy định xử lý khó khăn, vướng mắc điều chỉnh quy hoạch cấp quốc gia, quy hoạch vùng, quy hoạch tỉnh khi thực hiện sắp xếp đơn vị hành chính và tổ chức chính quyền địa phương 2 cấp trong thời gian chưa ban hành Luật Quy hoạch (sửa đổi) do Chính Phủ ban hành",https://thuvienphapluat.vn/van-ban/Xay-dung-Do-thi/Nghi-quyet-66-2-2025-NQ-CP-xu-ly-kho-khan-dieu-chinh-quy-hoach-cap-quoc-gia-khi-sap-xep-don-vi-hanh-chinh-671060.aspx,Ban hành: 28/08/2025,28/08/2025
89,"Nghị quyết 253/NQ-CP năm 2025 công bố các Nghị định hướng dẫn Luật Quản lý, sử dụng vốn nhà nước đầu tư vào sản xuất kinh doanh tại doanh nghiệp (Luật 69/2014/QH13) tiếp tục có hiệu lực do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-253-NQ-CP-2025-cong-bo-Nghi-dinh-huong-dan-Luat-Quan-ly-von-nha-nuoc-co-hieu-luc-670892.aspx,Ban hành: 26/08/2025,26/08/2025
90,"Nghị quyết 249/NQ-CP năm 2025 về Kế hoạch triển khai Nghị quyết 189/2025/QH15 về cơ chế, chính sách đặc biệt đầu tư xây dựng Dự án điện hạt nhân Ninh Thuận do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Tai-nguyen-Moi-truong/Nghi-quyet-249-NQ-CP-2025-Ke-hoach-trien-khai-Nghi-quyet-189-2025-QH15-673676.aspx,Ban hành: 22/08/2025,22/08/2025
91,"Nghị quyết 04/2025/NQ-CP tháo gỡ khó khăn, vướng mắc trong triển khai dự án, nhiệm vụ ứng dụng công nghệ thông tin sử dụng nguồn vốn ngân sách nhà nước do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-04-2025-NQ-CP-thao-go-kho-khan-du-an-ung-dung-cong-nghe-thong-tin-669873.aspx,Ban hành: 20/08/2025,20/08/2025
92,"Nghị quyết 03/2025/NQ-CP về Cơ chế, chính sách đặc thù đầu tư xây dựng Cảng hàng không quốc tế Gia Bình do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-03-2025-NQ-CP-chinh-sach-dac-thu-dau-tu-xay-dung-Cang-hang-khong-quoc-te-Gia-Binh-669335.aspx,Ban hành: 14/08/2025,14/08/2025
93,Nghị quyết 94/2025/UBTVQH15 điều chỉnh Chương trình lập pháp năm 2025 do Ủy ban Thường vụ Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-94-2025-UBTVQH15-dieu-chinh-Chuong-trinh-lap-phap-2025-670435.aspx,Ban hành: 14/08/2025,14/08/2025
94,Nghị quyết 1790/NQ-UBTVQH15 năm 2025 về số lượng các đơn vị Kiểm toán nhà nước khu vực trực thuộc Kiểm toán nhà nước do Ủy ban Thường vụ Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Ke-toan-Kiem-toan/Nghi-quyet-1790-NQ-UBTVQH15-2025-so-luong-cac-don-vi-Kiem-toan-nha-nuoc-khu-vuc-670434.aspx,Ban hành: 13/08/2025,13/08/2025
95,"Nghị quyết 95/2025/UBTVQH15 quy định Danh mục nhiệm vụ, hoạt động và định mức khoán chi cho từng nhiệm vụ, hoạt động đối với nội dung thẩm tra, thông qua văn bản quy phạm pháp luật của Quốc hội, Ủy ban Thường vụ Quốc hội và thẩm tra, phê chuẩn, quyết định việc gia nhập điều ước quốc tế, tổ chức quốc tế thuộc thẩm quyền của Quốc hội do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-95-2025-UBTVQH15-dinh-muc-khoan-chi-thong-qua-van-ban-quy-pham-phap-luat-cua-Quoc-hoi-670433.aspx,Ban hành: 13/08/2025,13/08/2025
96,"Nghị quyết 93/2025/UBTVQH15 quy định việc thực hiện dân chủ trong nội bộ Hội đồng Dân tộc, Ủy ban của Quốc hội, Thường trực Hội đồng nhân dân, Ban của Hội đồng nhân dân do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-93-2025-UBTVQH15-thuc-hien-dan-chu-trong-noi-bo-Hoi-dong-Dan-toc-671295.aspx,Ban hành: 12/08/2025,12/08/2025
97,Nghị quyết 230/NQ-CP về phiên họp Chính phủ thường kỳ tháng 7 năm 2025 và Hội nghị trực tuyến Chính phủ với địa phương do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-230-NQ-CP-2025-Phien-hop-Chinh-phu-thuong-ky-thang-7-668807.aspx,Ban hành: 10/08/2025,10/08/2025
98,"Nghị quyết 229/NQ-CP năm 2025 miễn thị thực theo Chương trình kích cầu phát triển du lịch cho công dân các nước: Bỉ, Bulgaria, Croatia, Séc, Hungary, Luxembourg, Hà Lan, Ba Lan, Romania, Slovakia, Slovenia và Thụy Sỹ do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Quyen-dan-su/Nghi-quyet-229-NQ-CP-2025-mien-thi-thuc-theo-Chuong-trinh-kich-cau-phat-trien-du-lich-cong-dan-Bi-668704.aspx,Ban hành: 08/08/2025,08/08/2025
99,"Nghị quyết 225/NQ-CP năm 2025 điều chỉnh dự toán chi ngân sách Nhà nước từ Bộ Xây dựng về Ủy ban nhân dân các tỉnh, thành phố trực thuộc trung ương do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Nghi-quyet-225-NQ-CP-2025-dieu-chinh-du-toan-chi-ngan-sach-Nha-nuoc-tu-Bo-Xay-dung-668723.aspx,Ban hành: 05/08/2025,05/08/2025
100,"Nghị quyết 226/NQ-CP về Mục tiêu tăng trưởng các ngành, lĩnh vực, địa phương và các nhiệm vụ, giải pháp trọng tâm để bảo đảm tăng trưởng cả nước năm 2025 đạt 8,3 - 8,5% do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-quyet-226-NQ-CP-2025-muc-tieu-tang-truong-cac-nganh-linh-vuc-dat-8-5-668352.aspx,Ban hành: 05/08/2025,05/08/2025
101,Nghị quyết 92/2025/UBTVQH15 điều chỉnh Chương trình lập pháp năm 2025 do Ủy ban Thường vụ Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-92-2025-UBTVQH15-dieu-chinh-Chuong-trinh-lap-phap-668351.aspx,Ban hành: 01/08/2025,01/08/2025
102,Nghị quyết 223/NQ-CP Phiên họp chuyên đề về xây dựng pháp luật tháng 7 năm 2025 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-223-NQ-CP-2025-Phien-hop-chuyen-de-ve-xay-dung-phap-luat-thang-7-667555.aspx,Ban hành: 31/07/2025,31/07/2025
103,Nghị quyết 214/NQ-CP năm 2025 về Kế hoạch hành động của Chính phủ về thúc đẩy tạo lập dữ liệu phục vụ chuyển đổi số toàn diện,https://thuvienphapluat.vn/van-ban/Cong-nghe-thong-tin/Nghi-quyet-214-NQ-CP-2025-thuc-day-tao-lap-du-lieu-phuc-vu-chuyen-doi-so-toan-dien-666461.aspx,Ban hành: 23/07/2025,23/07/2025
104,"Nghị quyết 66.1/2025/NQ-CP quy định xử lý khó khăn, vướng mắc về lập mới, điều chỉnh và phê duyệt quy hoạch phân khu đối với khu vực hình thành đô thị khi thực hiện sắp xếp đơn vị hành chính các cấp và tổ chức chính quyền địa phương 02 cấp do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-66-1-2025-NQ-CP-xu-ly-kho-khan-lap-moi-quy-hoach-phan-khu-sap-xep-don-vi-hanh-chinh-665687.aspx,Ban hành: 18/07/2025,18/07/2025
105,"Nghị quyết 1767/NQ-UBTVQH15 năm 2025 bổ sung dự toán thu ngân sách nhà nước năm 2024; phân bổ, sử dụng nguồn tăng thu ngân sách trung ương năm 2024 do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Nghi-quyet-1767-NQ-UBTVQH15-2025-bo-sung-du-toan-thu-ngan-sach-nha-nuoc-nam-2024-669054.aspx,Ban hành: 16/07/2025,16/07/2025
106,Nghị quyết 87/2025/UBTVQH15 điều chỉnh Chương trình lập pháp do Ủy ban Thường vụ Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-87-2025-UBTVQH15-dieu-chinh-Chuong-trinh-lap-phap-665764.aspx,Ban hành: 10/07/2025,10/07/2025
107,Nghị quyết 90/2025/UBTVQH15 sửa đổi Quy chế làm việc của Ủy ban Thường vụ Quốc hội kèm theo Nghị quyết 29/2022/UBTVQH15,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-90-2025-UBTVQH15-sua-doi-Quy-che-lam-viec-cua-Uy-ban-Thuong-vu-Quoc-hoi-665771.aspx,Ban hành: 10/07/2025,10/07/2025
108,"Nghị quyết 89/2025/UBTVQH15 về mức chi tổ chức và hoạt động bảo hiểm xã hội, bảo hiểm thất nghiệp giai đoạn 2025-2027 do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bao-hiem/Nghi-quyet-89-2025-UBTVQH15-muc-chi-to-chuc-va-hoat-dong-bao-hiem-xa-hoi-2025-2027-666095.aspx,Ban hành: 10/07/2025,10/07/2025
109,Nghị quyết 88/2025/UBTVQH15 quy định về bộ máy giúp việc của Hội đồng bầu cử quốc gia do Ủy ban Thường vụ Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-88-2025-UBTVQH15-quy-dinh-bo-may-giup-viec-cua-Hoi-dong-bau-cu-quoc-gia-664676.aspx,Ban hành: 10/07/2025,10/07/2025
110,Nghị quyết 206/NQ-CP năm 2025 về kinh phí mua và sử dụng vắc xin phòng COVID-19 từ nguồn ngân sách Nhà nước và xử lý số dư Quỹ vắc xin phòng COVID-19 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Nghi-quyet-206-NQ-CP-2025-kinh-phi-mua-vac-xin-phong-COVID-19-tu-nguon-ngan-sach-Nha-nuoc-664515.aspx,Ban hành: 08/07/2025,08/07/2025
111,"Nghị quyết 91/2025/UBTVQH15 sửa đổi Nghị quyết 31/2023/UBTVQH15 quy định, hướng dẫn điều khoản của Nội quy kỳ họp Quốc hội do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-91-2025-UBTVQH15-sua-doi-Nghi-quyet-31-2023-UBTVQH15-665772.aspx,Ban hành: 08/07/2025,08/07/2025
112,Nghị quyết 205/NQ-CP về Phiên họp Chính phủ thường kỳ tháng 6 năm 2025 và Hội nghị trực tuyến Chính phủ với địa phương,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-205-NQ-CP-2025-Phien-hop-Chinh-phu-thuong-ky-thang-6-va-Hoi-nghi-truc-tuyen-voi-dia-phuong-664803.aspx,Ban hành: 06/07/2025,06/07/2025
